Row ID,Order ID,Customer ID,Customer Name,City,State,Postal Code,Product ID,Product Name,Sales,Quantity,Discount,Profit,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables,Order Year,Order Month,Ship Days
6515,CA-2017-167640,FC-14245,Frank Carlisle,San Francisco,California,94109,TEC-PH-10001336,Digium D40 VoIP phone,206.384,2,0.2,23.2182,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2017,3,4
6516,US-2017-116652,RD-19480,Rick Duston,San Francisco,California,94122,FUR-CH-10002961,"Leather Task Chair, Black",218.352,3,0.2,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2017,9,4
6517,US-2017-116652,RD-19480,Rick Duston,San Francisco,California,94122,FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",529.9,5,0.0,105.98,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2017,9,4
6518,US-2017-116652,RD-19480,Rick Duston,San Francisco,California,94122,OFF-AR-10001915,Peel-Off China Markers,99.3,10,0.0,41.706,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,9,4
6519,US-2017-116652,RD-19480,Rick Duston,San Francisco,California,94122,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,108.96,2,0.0,30.5088,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,9,4
6520,US-2017-116652,RD-19480,Rick Duston,San Francisco,California,94122,OFF-BI-10004528,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.688,1,0.2,0.84,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,9,4
6521,CA-2017-138289,AR-10540,Andy Reiter,Jackson,Michigan,49201,OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,5443.96,4,0.0,2504.2216,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,1,2
6522,CA-2017-138289,AR-10540,Andy Reiter,Jackson,Michigan,49201,FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67,3,0.0,72.6408,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2017,1,2
6523,CA-2017-138289,AR-10540,Andy Reiter,Jackson,Michigan,49201,OFF-PA-10001260,"TOPS Money Receipt Book, Consecutively Numbered in Red,",56.07,7,0.0,25.2315,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2017,1,2
6524,CA-2016-129308,CC-12100,Chad Cunningham,Philadelphia,Pennsylvania,19120,OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",10.08,2,0.2,3.276,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2016,7,6
6525,CA-2016-129308,CC-12100,Chad Cunningham,Philadelphia,Pennsylvania,19120,TEC-PH-10002310,Panasonic KX T7731-B Digital phone,59.994,1,0.4,-12.9987,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2016,7,6
6526,CA-2016-129308,CC-12100,Chad Cunningham,Philadelphia,Pennsylvania,19120,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,5,0.7,-4.7625,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,7,6
6527,CA-2016-129308,CC-12100,Chad Cunningham,Philadelphia,Pennsylvania,19120,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,9.42,5,0.7,-7.85,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,7,6
6528,CA-2016-157791,CA-11965,Carol Adams,Warwick,Rhode Island,2886,TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,1999.96,4,0.0,899.982,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2016,12,5
6529,CA-2014-146864,BT-11530,Bradley Talbott,New York City,New York,10024,OFF-ST-10004946,Desktop 3-Pocket Hot File,216.4,4,0.0,56.264,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2014,12,4
6530,CA-2014-103744,MG-17875,Michael Grace,El Paso,Texas,79907,OFF-LA-10004425,Staple-on labels,6.936,3,0.2,2.3409,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2014,2,4
6531,CA-2014-103744,MG-17875,Michael Grace,El Paso,Texas,79907,OFF-BI-10000320,GBC Plastic Binding Combs,4.428,3,0.8,-6.8634,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,2,4
6532,US-2017-107384,TP-21130,Theone Pippenger,Rochester,Minnesota,55901,OFF-AR-10001315,Newell 310,8.8,5,0.0,2.552,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,12,4
6533,US-2017-107384,TP-21130,Theone Pippenger,Rochester,Minnesota,55901,TEC-AC-10004595,First Data TMFD35 PIN Pad,142.8,1,0.0,29.988,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,12,4
6534,US-2017-107384,TP-21130,Theone Pippenger,Rochester,Minnesota,55901,TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,399.95,5,0.0,143.982,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,12,4
6535,CA-2014-128209,GT-14710,Greg Tran,Buffalo,New York,14215,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,2152.776,3,0.2,726.5619,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,11,5
6536,CA-2014-128209,GT-14710,Greg Tran,Buffalo,New York,14215,FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,4007.84,10,0.2,-50.098,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2014,11,5
6537,CA-2014-169684,FH-14365,Fred Hopkins,Knoxville,Tennessee,37918,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",328.59,3,0.4,-147.8655,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2014,10,3
6538,CA-2014-169684,FH-14365,Fred Hopkins,Knoxville,Tennessee,37918,OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",98.352,3,0.2,-24.588,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2014,10,3
6539,CA-2015-109862,HK-14890,Heather Kirkland,Newark,Delaware,19711,TEC-PH-10004042,ClearOne Communications CHAT 70 OC Speaker Phone,158.99,1,0.0,41.3374,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2015,10,5
6540,CA-2015-109862,HK-14890,Heather Kirkland,Newark,Delaware,19711,FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",291.1,5,0.0,75.686,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2015,10,5
6541,US-2017-107888,CC-12220,Chris Cortes,Seattle,Washington,98103,OFF-PA-10001363,Xerox 1933,73.68,6,0.0,34.6296,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2017,11,3
6542,US-2017-107888,CC-12220,Chris Cortes,Seattle,Washington,98103,FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",139.92,2,0.0,23.7864,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2017,11,3
6543,US-2017-107888,CC-12220,Chris Cortes,Seattle,Washington,98103,TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,107.88,3,0.2,10.788,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2017,11,3
6544,US-2017-107888,CC-12220,Chris Cortes,Seattle,Washington,98103,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1,0.0,7.9896,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2017,11,3
6545,US-2017-154872,DP-13000,Darren Powers,Cleveland,Ohio,44105,OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",58.17,5,0.7,-46.536,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,5,4
6546,US-2017-154872,DP-13000,Darren Powers,Cleveland,Ohio,44105,OFF-LA-10000973,Avery 502,5.04,2,0.2,1.764,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2017,5,4
6547,US-2017-154872,DP-13000,Darren Powers,Cleveland,Ohio,44105,OFF-PA-10000483,Xerox 19,24.784,1,0.2,7.745,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2017,5,4
6548,CA-2014-113880,VF-21715,Vicky Freymann,Elmhurst,Illinois,60126,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,634.116,6,0.3,-172.1172,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2014,3,4
6549,CA-2014-113880,VF-21715,Vicky Freymann,Elmhurst,Illinois,60126,OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3,0.2,5.6784,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2014,3,4
6550,US-2015-164966,GH-14410,Gary Hansen,Lakeville,Minnesota,55044,FUR-CH-10002304,"Global Stack Chair without Arms, Black",155.88,6,0.0,38.97,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2015,7,2
6551,CA-2015-126739,JH-16180,Justin Hirsh,New York City,New York,10035,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,327.564,4,0.1,21.8376,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2015,11,2
6552,CA-2017-161578,RB-19465,Rick Bensley,Los Angeles,California,90036,OFF-PA-10002986,Xerox 1898,13.36,2,0.0,6.4128,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2017,12,5
6553,CA-2017-161578,RB-19465,Rick Bensley,Los Angeles,California,90036,OFF-ST-10002289,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",158.9,5,0.0,7.945,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2017,12,5
6554,CA-2014-137092,LS-16975,Lindsay Shagiari,Chicago,Illinois,60653,TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,319.968,4,0.2,71.9928,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,10,2
6555,CA-2014-137092,LS-16975,Lindsay Shagiari,Chicago,Illinois,60653,OFF-ST-10003805,"24 Capacity Maxi Data Binder Racks, Pearl",505.32,3,0.2,31.5825,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2014,10,2
6556,CA-2014-137092,LS-16975,Lindsay Shagiari,Chicago,Illinois,60653,OFF-PA-10002109,Wirebound Voice Message Log Book,3.808,1,0.2,1.2376,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2014,10,2
6557,CA-2014-137092,LS-16975,Lindsay Shagiari,Chicago,Illinois,60653,OFF-BI-10000632,Satellite Sectional Post Binders,8.682,1,0.8,-14.7594,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,10,2
6558,CA-2014-137092,LS-16975,Lindsay Shagiari,Chicago,Illinois,60653,OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",24.424,1,0.2,7.9378,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2014,10,2
6559,CA-2015-166947,EB-13750,Edward Becker,Buffalo,New York,14215,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,1522.638,9,0.1,169.182,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2015,6,5
6560,CA-2016-160941,DK-12835,Damala Kotsonis,Roseville,California,95661,OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,419.9,5,0.0,197.353,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2016,7,5
6561,CA-2016-160941,DK-12835,Damala Kotsonis,Roseville,California,95661,OFF-LA-10003766,Self-Adhesive Removable Labels,3.15,1,0.0,1.512,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2016,7,5
6562,CA-2017-144680,SC-20260,Scott Cohen,Arlington,Texas,76017,OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,33.62,5,0.8,-90.774,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,3,2
6563,CA-2014-166086,CT-11995,Carol Triggs,Lawrence,Massachusetts,1841,OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",16.14,3,0.0,7.9086,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,5,5
6564,CA-2014-166086,CT-11995,Carol Triggs,Lawrence,Massachusetts,1841,FUR-TA-10003469,Balt Split Level Computer Training Table,194.25,2,0.3,-38.85,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2014,5,5
6565,CA-2014-166086,CT-11995,Carol Triggs,Lawrence,Massachusetts,1841,OFF-AR-10002578,Newell 335,8.64,3,0.0,2.5056,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,5,5
6566,CA-2014-166086,CT-11995,Carol Triggs,Lawrence,Massachusetts,1841,FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",872.32,4,0.0,244.2496,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2014,5,5
6567,CA-2017-131282,CB-12025,Cassandra Brandow,Waco,Texas,76706,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,243.992,4,0.8,-426.986,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,2,3
6568,CA-2017-131282,CB-12025,Cassandra Brandow,Waco,Texas,76706,OFF-AR-10003087,Staples in misc. colors,7.12,5,0.2,0.712,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,2,3
6569,CA-2014-100678,KM-16720,Kunst Miller,Houston,Texas,77095,OFF-AR-10001868,Prang Dustless Chalk Sticks,2.688,2,0.2,1.008,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,4,4
6570,CA-2014-100678,KM-16720,Kunst Miller,Houston,Texas,77095,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,317.058,3,0.3,-18.1176,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2014,4,4
6571,CA-2014-100678,KM-16720,Kunst Miller,Houston,Texas,77095,OFF-EN-10000056,Cameo Buff Policy Envelopes,149.352,3,0.2,50.4063,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2014,4,4
6572,CA-2014-100678,KM-16720,Kunst Miller,Houston,Texas,77095,TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,227.976,3,0.2,28.497,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,4,4
6573,CA-2016-161543,RD-19720,Roger Demir,Seattle,Washington,98105,OFF-PA-10003971,Xerox 1965,11.96,2,0.0,5.8604,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2016,5,6
6574,CA-2016-160535,BP-11050,Barry Pond,Plainfield,New Jersey,7060,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",563.4,4,0.0,67.608,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2016,11,5
6575,CA-2016-160535,BP-11050,Barry Pond,Plainfield,New Jersey,7060,TEC-MA-10004255,Konica Minolta magicolor 1690MF Multifunction Printer,319.92,8,0.0,118.3704,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2016,11,5
6576,CA-2017-123085,EJ-13720,Ed Jacobs,Los Angeles,California,90008,TEC-AC-10000990,Imation Bio 2GB USB Flash Drive Imation Corp,1049.44,8,0.0,440.7648,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,3,5
6577,CA-2017-123085,EJ-13720,Ed Jacobs,Los Angeles,California,90008,FUR-CH-10003968,Novimex Turbo Task Chair,170.352,3,0.2,-17.0352,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2017,3,5
6578,CA-2015-153752,RO-19780,Rose O'Brian,Arlington,Virginia,22204,TEC-PH-10001615,AT&T CL82213,173.94,6,0.0,50.4426,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2015,12,5
6579,CA-2014-103660,MW-18220,Mitch Webber,Seattle,Washington,98103,TEC-PH-10000895,Polycom VVX 310 VoIP phone,1007.944,7,0.2,75.5958,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2014,8,5
6580,CA-2016-169887,MS-17530,MaryBeth Skach,Seattle,Washington,98105,OFF-PA-10003001,Xerox 1986,6.68,1,0.0,3.2064,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2016,10,0
6581,CA-2016-169887,MS-17530,MaryBeth Skach,Seattle,Washington,98105,OFF-AR-10002766,Prang Drawing Pencil Set,8.34,3,0.0,2.2518,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,10,0
6582,CA-2016-169887,MS-17530,MaryBeth Skach,Seattle,Washington,98105,FUR-FU-10003095,"Linden 12"" Wall Clock With Oak Frame",101.94,3,0.0,30.582,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2016,10,0
6583,CA-2016-148516,DW-13585,Dorothy Wardle,Edmonds,Washington,98026,TEC-AC-10003610,Logitech Illuminated - Keyboard,179.97,3,0.0,86.3856,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,8,4
6584,CA-2017-104731,AM-10705,Anne McFarland,Salem,Virginia,24153,OFF-AR-10003727,Berol Giant Pencil Sharpener,101.94,6,0.0,29.5626,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,7,6
6585,CA-2017-104731,AM-10705,Anne McFarland,Salem,Virginia,24153,TEC-PH-10002660,Nortel Networks T7316 E Nt8 B27,271.96,4,0.0,67.99,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2017,7,6
6586,CA-2017-104731,AM-10705,Anne McFarland,Salem,Virginia,24153,FUR-FU-10003274,Regeneration Desk Collection,8.8,5,0.0,3.872,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2017,7,6
6587,CA-2017-104731,AM-10705,Anne McFarland,Salem,Virginia,24153,OFF-AR-10003829,Newell 35,19.68,6,0.0,5.7072,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,7,6
6588,CA-2017-104731,AM-10705,Anne McFarland,Salem,Virginia,24153,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",302.94,3,0.0,69.6762,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2017,7,6
6589,CA-2017-104731,AM-10705,Anne McFarland,Salem,Virginia,24153,OFF-BI-10003355,Cardinal Holdit Business Card Pockets,14.94,3,0.0,7.1712,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,7,6
6590,CA-2017-104731,AM-10705,Anne McFarland,Salem,Virginia,24153,OFF-SU-10003505,Premier Electric Letter Opener,231.72,2,0.0,11.586,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2017,7,6
6591,CA-2014-164749,BG-11740,Bruce Geld,Delray Beach,Florida,33445,OFF-LA-10004484,Avery 476,9.912,3,0.2,3.2214,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2014,3,3
6592,CA-2015-103716,KB-16585,Ken Black,San Francisco,California,94110,OFF-AR-10000658,Newell 324,34.65,3,0.0,9.702,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2015,4,6
6593,CA-2015-103716,KB-16585,Ken Black,San Francisco,California,94110,TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,19.8,5,0.2,1.7325,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2015,4,6
6594,CA-2016-126795,GT-14710,Greg Tran,New York City,New York,10024,OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,33.568,2,0.2,11.7488,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,6,3
6595,CA-2015-146290,SV-20815,Stuart Van,Indianapolis,Indiana,46203,OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,125.93,7,0.0,35.2604,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2015,5,7
6596,CA-2017-157112,GG-14650,Greg Guthrie,Columbus,Ohio,43229,OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,11.76,5,0.7,-7.84,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,4,3
6597,CA-2017-157112,GG-14650,Greg Guthrie,Columbus,Ohio,43229,OFF-PA-10001804,Xerox 195,5.344,1,0.2,1.8704,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2017,4,3
6598,CA-2014-169257,SV-20785,Stewart Visinsky,Jacksonville,Florida,32216,OFF-BI-10002557,Presstex Flexible Ring Binders,1.365,1,0.7,-0.91,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,6,6
6599,CA-2014-169257,SV-20785,Stewart Visinsky,Jacksonville,Florida,32216,OFF-PA-10002319,Xerox 1944,62.016,2,0.2,22.4808,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2014,6,6
6600,CA-2014-154095,ON-18715,Odella Nelson,Clinton,Maryland,20735,FUR-FU-10003849,"DAX Metal Frame, Desktop, Stepped-Edge",60.72,3,0.0,23.6808,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2014,12,5
6601,CA-2014-154095,ON-18715,Odella Nelson,Clinton,Maryland,20735,OFF-PA-10002923,Xerox 1942,146.82,3,0.0,73.41,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2014,12,5
6602,CA-2014-154095,ON-18715,Odella Nelson,Clinton,Maryland,20735,FUR-CH-10004754,"Global Stack Chair with Arms, Black",239.84,8,0.0,64.7568,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2014,12,5
6603,CA-2014-154095,ON-18715,Odella Nelson,Clinton,Maryland,20735,OFF-LA-10000634,Avery 509,15.66,6,0.0,7.2036,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2014,12,5
6604,CA-2017-146346,RA-19945,Ryan Akin,Commerce City,Colorado,80022,OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,146.352,3,0.2,-32.9292,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2017,6,3
6605,CA-2016-148852,SV-20785,Stewart Visinsky,Santa Ana,California,92704,OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",5.94,3,0.0,0.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2016,5,5
6606,CA-2016-148852,SV-20785,Stewart Visinsky,Santa Ana,California,92704,OFF-PA-10001293,Xerox 1946,45.36,7,0.0,21.7728,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2016,5,5
6607,CA-2016-148852,SV-20785,Stewart Visinsky,Santa Ana,California,92704,TEC-PH-10003885,Cisco SPA508G,211.168,4,0.2,23.7564,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2016,5,5
6608,CA-2016-148852,SV-20785,Stewart Visinsky,Santa Ana,California,92704,FUR-CH-10004860,Global Low Back Tilter Chair,484.704,6,0.2,-84.8232,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2016,5,5
